-428, -1195, -242
-453, -1319, -200
-,-,-
-177, 389, -417
182, 648, -636
772, 929, -905
1404, 1011, -1448
1936, 1132, -1932
1997, 1252, -1997
1997, 954, -1997
1997, 20, -1997
1906, -1625, -1997
1109, -1998, -1674
416, -1998, -608
44, -1998, 333
-217, -1998, 1308
-653, -1998, 1997
-994, -1998, 1998
-1057, -1998, 1998
-673, -1998, 1998
-109, -1998, 1998
436, -1998, 1921
882, -1830, 1231
1078, -1637, 288
935, -1734, -427
794, -1610, -1038
637, -1066, -1710
340, -544, -1709
106, -1282, -1656
44, -1840, -1972
70, -1422, -1997
-1, -438, -1997
-118, -29, -1907
-308, -397, -1295
-499, -879, -863
-618, -1063, -581
-,-,-
-664, 12, -228
-695, 12, -337
-785, -7, -351
-510, 202, -348
168, 926, -568
960, 1889, -1099
1532, 1974, -1650
1964, 1366, -1984
1997, 703, -1997
1997, 342, -1997
1997, 40, -1997
1916, -1448, -1997
1485, -1998, -1752
962, -1998, -1175
568, -1998, -730
31, -1998, 662
-797, -1998, 1998
-1451, -1998, 1998
-1255, -1998, 1998
-464, -1998, 1998
331, -1998, 1997
822, -1994, 1253
941, -1449, 751
716, -1522, 400
503, -1664, -465
587, -1546, -1583
548, -931, -1997
266, -508, -1997
99, -881, -1997
-27, -1514, -1997
-92, -1258, -1997
-194, -664, -1941
-312, -354, -1310
-410, -650, -682
-468, -1043, -437
-491, -1228, -492
-442, -1155, -579
-,-,-
170, 290, -493
978, 540, -821
1779, 954, -1385
1997, 1464, -1994
1997, 1286, -1997
1997, 946, -1997
1997, -467, -1997
1859, -1921, -1992
807, -1998, -1179
-26, -1998, -89
-402, -1998, 780
-832, -1998, 1625
-1152, -1998, 1998
-1125, -1998, 1998
-938, -1998, 1998
-401, -1998, 1998
217, -1998, 1998
993, -1998, 1216
1548, -1844, 412
1426, -839, 99
887, -1169, -522
694, -1989, -1635
651, -1998, -1997
880, -1502, -1997
750, -386, -1997
379, -320, -1997
248, -506, -1997
150, -539, -1951
46, -456, -1730
-170, -483, -1039
-396, -580, -454
-,-,-
-242, 146, -383
-231, 215, -456
-329, 262, -389
-411, 268, -355
-385, 215, -347
-342, 115, -364
-297, 126, -348
-246, 254, -364
59, 626, -557
59, 626, -557
782, 925, -918
1717, 1181, -1601
1997, 1569, -1997
1997, 1959, -1997
1997, 1777, -1997
1997, 154, -1994
1997, -1850, -1997
1766, -1998, -1780
1002, -1998, -969
-723, -1998, 95
-723, -1998, 95
-1405, -1998, 1022
-1905, -1998, 1998
-774, -1998, 1998
239, -1998, 1852
1125, -1761, 910
1473, -829, 195
1360, -644, -360
872, -1267, -860
486, -1581, -1664
489, -1686, -1997
269, -1279, -1997
-87, -1089, -1985
-302, -1271, -1648
-254, -1193, -1467
-198, -967, -1555
-186, -749, -1477
-245, -787, -1240
-339, -921, -891
-415, -988, -618
-460, -1140, -464
-442, -1367, -448
-,-,-
-449, 49, -198
-457, 86, -206
-453, 120, -183
-421, 141, -300
-348, 191, -418
-182, 336, -590
433, 699, -1068
1354, 1133, -1709
1953, 1941, -1997
1997, 1895, -1997
1997, 1152, -1997
1997, 382, -1994
1996, -1506, -1532
1476, -1998, -1329
829, -1998, -1392
182, -1998, -518
-386, -1998, 285
-1017, -1998, 1866
-1322, -1998, 1998
-1267, -1998, 1998
-855, -1998, 1998
-290, -1998, 1998
273, -1998, 1775
889, -1998, 604
1222, -1224, -353
1276, 98, -903
1081, 24, -1559
658, -665, -1740
231, -879, -1548
71, -961, -1404
85, -1490, -1770
88, -1587, -1996
17, -1270, -1988
-258, -1003, -1611
-496, -1072, -1079
-596, -1282, -781
-575, -1408, -617
-,-,-
-410, 141, -306
-4, 384, -486
595, 742, -1260
1638, 843, -1993
1997, 1626, -1997
1997, 1997, -1997
1997, 1426, -1897
1997, -1252, -1473
1572, -1998, -1966
896, -1998, -1997
192, -1998, -868
-535, -1998, 1222
-317, -1998, 1620
-185, -1998, 1700
-591, -1998, 1998
-709, -1998, 1998
7, -1998, 1971
942, -1998, 864
1520, -1802, 384
1613, -851, -255
1613, -851, -1723
1335, -1249, -1997
721, -1098, -1997
398, -860, -1997
199, -1078, -1997
78, -1203, -1997
-80, -1039, -1822
-279, -879, -1099
-429, -915, -627
-486, -1082, -597
-538, -1328, -589
-566, -1425, -557
-,-,-
847, 544, -1023
1830, 1006, -1934
1997, 1788, -1997
1997, 1451, -1997
1997, -122, -1997
1414, -1408, -1997
553, -1998, -1436
174, -1998, -947
99, -1998, -955
62, -1998, -539
-314, -1998, 1190
-1109, -1998, 1998
-1735, -1998, 1998
-1715, -1998, 1971
-1469, -1998, 1998
-897, -1998, 1998
598, -1998, 732
598, -1998, 732
886, -1998, -539
961, -1805, -1374
896, -709, -1590
671, -639, -1783
359, -1213, -1955
95, -1122, -1997
88, -798, -1997
-45, -510, -1939
-298, -526, -1252
-435, -781, -806
-401, -953, -764
-326, -1067, -735
-331, -1150, -623
-,-,-
-849, -151, -7
-828, -68, 51
-669, 158, -174
-223, 366, -536
616, 542, -1018
1663, 863, -1841
1997, 1564, -1997
1997, 1847, -1997
1997, 842, -1997
