1129, -1998, 367
414, -1998, -771
-,-,-
1390, 712, 1938
1943, 1296, 1998
1997, 1900, 1998
1997, 1997, 1998
1997, 1951, 1998
1997, 1524, 1530
1997, -106, 838
1997, -1832, 490
1801, -1998, -312
692, -1998, -586
-80, -1998, -449
-,-,-
1389, 501, 1762
1389, 501, 1762
1971, 1015, 1998
1997, 1801, 1998
1997, 1937, 1998
1997, 1463, 1828
1997, 524, 1152
1934, -1198, 837
873, -1998, 729
-27, -1998, 337
-,-,-
1636, 1082, 1813
1997, 1367, 1998
1997, 1222, 1998
1997, 1356, 1998
1997, 1066, 1900
1997, 360, 1250
1949, -934, 273
1377, -1989, 174
769, -1998, 368
769, -1998, 368
-146, -1998, 154
-633, -1998, 269
-,-,-
996, 553, 1749
1360, 735, 1998
1945, 1400, 1998
1997, 1982, 1998
1997, 1967, 1998
1997, 1111, 1836
1997, -942, 1709
1997, -1996, 1296
1520, -1998, 5
1520, -1998, 5
293, -1998, -1623
-376, -1998, -1970
-,-,-
1386, 305, 1665
1624, 589, 1789
1964, 805, 1996
1997, 1320, 1998
1997, 1505, 1886
1997, 628, 1373
1997, -802, 948
1997, -802, 948
1752, -1875, 40
544, -1998, -219
-355, -1998, -1059
-1045, -1998, -1180
-,-,-
1249, 235, 1996
1701, 785, 1950
1997, 1504, 1998
1997, 1523, 1998
1997, 1255, 1884
1997, 740, 1297
1997, -662, 899
1991, -1866, 439
1223, -1998, -190
-,-,-
575, -73, 1258
892, 63, 1525
1231, 403, 1764
1760, 1000, 1982
1997, 1194, 1998
1997, 1280, 1998
1997, 1084, 1998
1997, 313, 1642
1997, -1124, 1037
1824, -1998, 674
680, -1998, -277
-404, -1998, -1579
-820, -1998, -1765
-992, -1913, -1265
-,-,-
1407, 812, 1826
1973, 1288, 1944
1997, 1743, 1998
1997, 1830, 1998
1997, 1518, 1979
1997, 86, 1522
1772, -1727, 1291
747, -1998, 265
-97, -1998, -776
-454, -1998, -1119
-,-,-
1662, 628, 1837
1994, 996, 1998
1997, 1502, 1998
1997, 1964, 1998
1997, 1319, 1965
1997, -344, 1563
1950, -1819, 1113
1117, -1998, 318
384, -1998, -344
-279, -1998, -1239
-,-,-
722, 408, 1219
1207, 677, 1685
1774, 865, 1998
1997, 1106, 1998
1997, 980, 1998
1997, 974, 1998
1997, 674, 1911
1997, -351, 1167
1970, -1694, 349
1239, -1998, -524
153, -1998, -850
-533, -1998, -1124
-,-,-
1197, 419, 1592
1771, 340, 1886
1997, 384, 1998
1997, 631, 1998
1997, 418, 1995
1997, -171, 1779
1997, -895, 1157
1717, -1910, 604
814, -1998, -181
36, -1998, -644
-408, -1998, -1081
-,-,-
1155, 768, 1574
1883, 889, 1987
1997, 1433, 1998
1997, 1683, 1998
1997, 1457, 1998
1997, 737, 1997
1997, -873, 1488
1820, -1965, 232
983, -1998, -779
310, -1998, -1151
-,-,-
1914, 970, 1998
1997, 1310, 1900
1997, 1596, 1853
1997, 269, 1622
1997, -928, 1605
1992, -1565, 1198
1508, -1743, 737
688, -1686, -44
383, -1965, -248
227, -1998, 14
-,-,-
1997, 1432, 1932
1997, 1763, 1998
1997, 1526, 1998
